[[0, -0.0002736674, -0.2778166, 2.919459, 1], [1, 0.0009201657, 0.007450171, 2.951616, 1], [2, 0.003151616, 0.2855239, 2.972889, 1], [3, 0.001553027, 0.413572, 2.956473, 1], [4, -0.1715479, 0.18824, 2.95147, 1], [5, -0.2320002, -0.0228456, 2.92989, 1], [6, -0.165488, -0.1226178, 2.736998, 1], [7, -0.122483, -0.1552673, 2.654657, 1], [8, 0.1694853, 0.198425, 2.964869, 1], [9, 0.2036794, -0.01415209, 2.903306, 1], [10, 0.1371356, -0.1540588, 2.737215, 1], [11, 0.1810418, -0.18831, 2.619127, 1], [12, -0.08829436, -0.2749691, 2.878444, 1], [13, -0.1296371, -0.2517404, 2.554163, 1], [14, -0.1229838, -0.6070198, 2.638635, 1], [15, -0.1172861, -0.6590776, 2.500787, 1], [16, 0.08780116, -0.2734506, 2.886347, 1], [17, 0.1906138, -0.2379297, 2.578916, 1], [18, 0.1309866, -0.5860543, 2.671597, 1], [19, 0.1333121, -0.6384717, 2.533674, 1], [20, 0.002567829, 0.2168738, 2.969959, 1], [21, -0.1094935, -0.1945557, 2.588608, 1], [22, -0.1504726, -0.1635177, 2.61375, 1], [23, 0.2026222, -0.2236686, 2.563415, 1], [24, 0.2332145, -0.1608333, 2.585381, 1]]
[[0, -0.001548407, -0.2824041, 2.919523, 1], [1, 0.0004245215, 0.006282601, 2.950334, 1], [2, 0.002003539, 0.28818, 2.96788, 1], [3, -0.002531564, 0.4201328, 2.959921, 1], [4, -0.1699418, 0.1855209, 2.949905, 1], [5, -0.2308564, -0.02539951, 2.927701, 1], [6, -0.1624098, -0.1220891, 2.723478, 1], [7, -0.1236784, -0.1596394, 2.645176, 1], [8, 0.1312922, 0.1976928, 2.936812, 1], [9, 0.1954112, -0.00170655, 2.853401, 1], [10, 0.1843341, 0.1847324, 2.715173, 1], [11, 0.1855621, 0.1871179, 2.703636, 1], [12, -0.09052257, -0.2806445, 2.880478, 1], [13, -0.1283323, -0.2502708, 2.556298, 1], [14, -0.1237777, -0.6055573, 2.640869, 1], [15, -0.127765, -0.657423, 2.50302, 1], [16, 0.08766802, -0.2769186, 2.884585, 1], [17, 0.1909145, -0.2726491, 2.575406, 1], [18, 0.1324268, -0.6187591, 2.674284, 1], [19, 0.1250451, -0.6705565, 2.536456, 1], [20, 0.001663199, 0.2185687, 2.965889, 1], [21, -0.1108514, -0.2018142, 2.580513, 1], [22, -0.1664689, -0.1768871, 2.617143, 1], [23, 0.1647125, 0.2484476, 2.664626, 1], [24, 0.1503042, 0.1641862, 2.6838, 1]]
[[0, -0.001328589, -0.2820782, 2.919478, 1], [1, 0.000406106, 0.006795982, 2.950208, 1], [2, 0.001661822, 0.2890539, 2.967635, 1], [3, -0.002250941, 0.4206789, 2.960111, 1], [4, -0.1700757, 0.1853625, 2.950101, 1], [5, -0.2307222, -0.02562409, 2.927366, 1], [6, -0.1571842, -0.1252167, 2.737053, 1], [7, -0.1158312, -0.1494858, 2.668769, 1], [8, 0.131438, 0.1998506, 2.937866, 1], [9, 0.1906455, -0.001347139, 2.855202, 1], [10, 0.1856261, 0.1721714, 2.706249, 1], [11, 0.1890155, 0.1713441, 2.689303, 1], [12, -0.09046845, -0.2806079, 2.880487, 1], [13, -0.1283406, -0.2505131, 2.556289, 1], [14, -0.1205446, -0.6059433, 2.640171, 1], [15, -0.1244185, -0.6577917, 2.502307, 1], [16, 0.08812275, -0.2760452, 2.884418, 1], [17, 0.1907075, -0.2728632, 2.57499, 1], [18, 0.1319865, -0.6190621, 2.67348, 1], [19, 0.1247662, -0.6708434, 2.535639, 1], [20, 0.001410822, 0.2193505, 2.965676, 1], [21, -0.1052122, -0.1839398, 2.605392, 1], [22, -0.157206, -0.1548665, 2.6246, 1], [23, 0.1837937, 0.2297796, 2.64065, 1], [24, 0.1475479, 0.1526773, 2.6737, 1]]
[[0, -0.001115501, -0.2816526, 2.919444, 1], [1, 0.0004371252, 0.007104861, 2.950279, 1], [2, 0.001583747, 0.2893151, 2.967829, 1], [3, -0.00218983, 0.4208891, 2.960146, 1], [4, -0.1701534, 0.1853647, 2.950234, 1], [5, -0.23113, -0.02552774, 2.927653, 1], [6, -0.157288, -0.1255783, 2.737715, 1], [7, -0.116426, -0.1472189, 2.677121, 1], [8, 0.1322627, 0.2019286, 2.939708, 1], [9, 0.1886131, -0.00375823, 2.850611, 1], [10, 0.1870968, 0.1576745, 2.692147, 1], [11, 0.1892481, 0.1516084, 2.681716, 1], [12, -0.09036009, -0.2804697, 2.880407, 1], [13, -0.1283084, -0.2499424, 2.556259, 1], [14, -0.1205183, -0.6061283, 2.637418, 1], [15, -0.1238896, -0.6579759, 2.499537, 1], [16, 0.08842611, -0.2752486, 2.884512, 1], [17, 0.1906718, -0.2730343, 2.57496, 1], [18, 0.1399664, -0.62121, 2.671152, 1], [19, 0.1331414, -0.6729683, 2.533303, 1], [20, 0.001356493, 0.2196237, 2.965835, 1], [21, -0.1054785, -0.1826541, 2.607648, 1], [22, -0.161309, -0.1472188, 2.6495, 1], [23, 0.1887609, 0.211296, 2.634239, 1], [24, 0.1525086, 0.143073, 2.6585, 1]]
[[0, -0.0008709938, -0.2809883, 2.919443, 1], [1, 0.0006646436, 0.007729243, 2.95039, 1], [2, 0.001842602, 0.2898847, 2.96808, 1], [3, -0.002072653, 0.421029, 2.960569, 1], [4, -0.1701279, 0.1853037, 2.950597, 1], [5, -0.2306293, -0.02572199, 2.927754, 1], [6, -0.1573035, -0.1254912, 2.737454, 1], [7, -0.1156493, -0.1490853, 2.673045, 1], [8, 0.133589, 0.2038435, 2.941323, 1], [9, 0.1848361, -0.02658776, 2.855924, 1], [10, 0.1879573, 0.1036374, 2.670362, 1], [11, 0.1905035, 0.134465, 2.670768, 1], [12, -0.09025931, -0.2802172, 2.880418, 1], [13, -0.1279984, -0.2504728, 2.55617, 1], [14, -0.1209086, -0.6063138, 2.638623, 1], [15, -0.1239355, -0.6581721, 2.500731, 1], [16, 0.08879983, -0.2741467, 2.884495, 1], [17, 0.190647, -0.2731508, 2.574801, 1], [18, 0.1338545, -0.6203198, 2.671275, 1], [19, 0.1274497, -0.6720983, 2.533409, 1], [20, 0.001600945, 0.2202118, 2.96605, 1], [21, -0.1061621, -0.187343, 2.609544, 1], [22, -0.1562545, -0.1618907, 2.6104, 1], [23, 0.1914755, 0.1843159, 2.627598, 1], [24, 0.1511462, 0.1329013, 2.649462, 1]]
[[0, -0.0005090323, -0.2800788, 2.919429, 1], [1, 0.0007581469, 0.008620545, 2.95063, 1], [2, 0.00171111, 0.2908279, 2.968654, 1], [3, -0.002032805, 0.4217752, 2.961273, 1], [4, -0.1717102, 0.1837374, 2.951433, 1], [5, -0.2313518, -0.02750145, 2.927662, 1], [6, -0.1578926, -0.144468, 2.697721, 1], [7, -0.1226185, -0.1776772, 2.624313, 1], [8, 0.1355634, 0.2054357, 2.942812, 1], [9, 0.1847738, -0.02180254, 2.838712, 1], [10, 0.1863941, 0.1072131, 2.652245, 1], [11, 0.1934513, 0.1171598, 2.661491, 1], [12, -0.09002153, -0.279893, 2.880507, 1], [13, -0.1281616, -0.2516868, 2.556175, 1], [14, -0.1195458, -0.6072053, 2.639653, 1], [15, -0.1225381, -0.6590732, 2.501771, 1], [16, 0.08921696, -0.2725143, 2.884287, 1], [17, 0.1907142, -0.2739172, 2.574492, 1], [18, 0.1338823, -0.6211568, 2.670714, 1], [19, 0.1275305, -0.6729412, 2.532859, 1], [20, 0.001522704, 0.2211437, 2.966532, 1], [21, -0.1022215, -0.224465, 2.549075, 1], [22, -0.1686663, -0.1922689, 2.6046, 1], [23, 0.2046067, 0.1661665, 2.612298, 1], [24, 0.1593109, 0.1166756, 2.631333, 1]]
[[0, -0.0004279286, -0.2797258, 2.919473, 1], [1, 0.0008014691, 0.008812639, 2.950624, 1], [2, 0.001738338, 0.290892, 2.968632, 1], [3, -0.001958719, 0.4218139, 2.9614, 1], [4, -0.1716513, 0.1841019, 2.951726, 1], [5, -0.2314816, -0.02708863, 2.928114, 1], [6, -0.158906, -0.1228402, 2.735367, 1], [7, -0.1184593, -0.145927, 2.678023, 1], [8, 0.1379639, 0.2062747, 2.944162, 1], [9, 0.183706, -0.0252024, 2.838225, 1], [10, 0.1840372, 0.09154547, 2.64345, 1], [11, 0.1957586, 0.09801973, 2.651572, 1], [12, -0.08987995, -0.2795931, 2.880545, 1], [13, -0.1280392, -0.2513417, 2.556219, 1], [14, -0.1212848, -0.6074101, 2.637845, 1], [15, -0.1238605, -0.659271, 2.499949, 1], [16, 0.0892133, -0.2722064, 2.884343, 1], [17, 0.1903332, -0.2735288, 2.574408, 1], [18, 0.1384914, -0.6212406, 2.671523, 1], [19, 0.1324718, -0.6730277, 2.533655, 1], [20, 0.001551949, 0.2212349, 2.966511, 1], [21, -0.1078726, -0.1823279, 2.603022, 1], [22, -0.1624835, -0.1498196, 2.650947, 1], [23, 0.2059249, 0.1417907, 2.608505, 1], [24, 0.1602101, 0.09767777, 2.627941, 1]]
[[0, -0.0003297437, -0.2793801, 2.919543, 1], [1, 0.0007925949, 0.009119624, 2.950555, 1], [2, 0.001643044, 0.2911821, 2.968414, 1], [3, -0.001981167, 0.421984, 2.961472, 1], [4, -0.1716946, 0.1841547, 2.951678, 1], [5, -0.2315509, -0.02702038, 2.927768, 1], [6, -0.163014, -0.1235793, 2.733912, 1], [7, -0.1234902, -0.1544093, 2.653843, 1], [8, 0.1399502, 0.206202, 2.944635, 1], [9, 0.1875044, -0.03039009, 2.833862, 1], [10, 0.1941068, 0.0907957, 2.641288, 1], [11, 0.2003754, 0.09395848, 2.629152, 1], [12, -0.08977617, -0.2793129, 2.880543, 1], [13, -0.1279954, -0.2509481, 2.556234, 1], [14, -0.1235402, -0.607676, 2.63554, 1], [15, -0.1258504, -0.6595174, 2.497635, 1], [16, 0.0892788, -0.2718741, 2.884499, 1], [17, 0.1900948, -0.2735062, 2.574458, 1], [18, 0.1358133, -0.6214776, 2.669642, 1], [19, 0.130062, -0.6732463, 2.531761, 1], [20, 0.001476486, 0.2215311, 2.966336, 1], [21, -0.111716, -0.1957168, 2.589616, 1], [22, -0.1522199, -0.1662895, 2.6134, 1], [23, 0.2214764, 0.118988, 2.576503, 1], [24, 0.1717541, 0.09096564, 2.607692, 1]]
[[0, -0.0002692178, -0.279319, 2.919526, 1], [1, 0.0007585016, 0.009148995, 2.950542, 1], [2, 0.001411143, 0.2911883, 2.96839, 1], [3, -0.001981247, 0.4220176, 2.961567, 1], [4, -0.1717264, 0.1839277, 2.9519, 1], [5, -0.2315359, -0.02725266, 2.927764, 1], [6, -0.1510637, -0.120627, 2.737061, 1], [7, -0.1172714, -0.1505337, 2.660157, 1], [8, 0.1417476, 0.205917, 2.945189, 1], [9, 0.1895512, -0.03640754, 2.82074, 1], [10, 0.1996299, 0.07654641, 2.62315, 1], [11, 0.2001844, 0.07497817, 2.613138, 1], [12, -0.08969968, -0.2792671, 2.880462, 1], [13, -0.1278477, -0.2507564, 2.556157, 1], [14, -0.1229181, -0.6077819, 2.634322, 1], [15, -0.1250846, -0.6596177, 2.496414, 1], [16, 0.08932789, -0.2718118, 2.884538, 1], [17, 0.1900448, -0.2736623, 2.574465, 1], [18, 0.1345435, -0.6208124, 2.671613, 1], [19, 0.1289613, -0.6725942, 2.533724, 1], [20, 0.001309048, 0.2215516, 2.966314, 1], [21, -0.1061125, -0.1813613, 2.602994, 1], [22, -0.1613614, -0.1549021, 2.639833, 1], [23, 0.2025696, 0.09125675, 2.585517, 1], [24, 0.1702292, 0.07028223, 2.590778, 1]]
[[0, -0.0001893908, -0.2787175, 2.919515, 1], [1, 0.001078306, 0.009713788, 2.950621, 1], [2, 0.002112399, 0.2917333, 2.968607, 1], [3, -0.001716706, 0.4223276, 2.961863, 1], [4, -0.1717831, 0.1839945, 2.952316, 1], [5, -0.2315194, -0.02720148, 2.927999, 1], [6, -0.150385, -0.1250433, 2.739959, 1], [7, -0.1175843, -0.1447555, 2.674097, 1], [8, 0.1510291, 0.2048884, 2.952518, 1], [9, 0.1934808, -0.03959317, 2.805576, 1], [10, 0.2074275, 0.1008567, 2.570246, 1], [11, 0.2123658, 0.1476651, 2.495843, 1], [12, -0.08961643, -0.278551, 2.880472, 1], [13, -0.1281654, -0.251736, 2.556077, 1], [14, -0.1214274, -0.6078072, 2.637686, 1], [15, -0.1209684, -0.6596592, 2.499715, 1], [16, 0.08938002, -0.2714197, 2.884523, 1], [17, 0.1899791, -0.2740439, 2.574421, 1], [18, 0.1340392, -0.6211853, 2.671378, 1], [19, 0.131111, -0.6729686, 2.53343, 1], [20, 0.001889304, 0.2221009, 2.96649, 1], [21, -0.106864, -0.1758069, 2.611358, 1], [22, -0.1512904, -0.1341375, 2.6618, 1], [23, 0.2146663, 0.1636356, 2.468239, 1], [24, 0.182212, 0.1422441, 2.473531, 1]]
[[0, -0.0002048396, -0.2786675, 2.919496, 1], [1, 0.001012443, 0.009784833, 2.950594, 1], [2, 0.001992232, 0.2918009, 2.968578, 1], [3, -0.001544063, 0.422478, 2.962073, 1], [4, -0.1717951, 0.184014, 2.95232, 1], [5, -0.2319646, -0.02706247, 2.928211, 1], [6, -0.152039, -0.1241394, 2.739217, 1], [7, -0.1213204, -0.1419608, 2.677015, 1], [8, 0.1542097, 0.2024424, 2.953632, 1], [9, 0.2013849, -0.04996259, 2.800451, 1], [10, 0.2162039, 0.08949678, 2.565151, 1], [11, 0.2214454, 0.1359596, 2.490757, 1], [12, -0.08963112, -0.2784067, 2.880523, 1], [13, -0.1281557, -0.2513714, 2.556144, 1], [14, -0.1226514, -0.6072114, 2.638668, 1], [15, -0.1215949, -0.6590718, 2.50069, 1], [16, 0.08934577, -0.2714213, 2.884438, 1], [17, 0.1898909, -0.2743976, 2.574323, 1], [18, 0.1333806, -0.6214753, 2.671192, 1], [19, 0.1310426, -0.6732522, 2.533238, 1], [20, 0.001781283, 0.2221723, 2.966462, 1], [21, -0.1107307, -0.1728973, 2.610325, 1], [22, -0.1451874, -0.1482009, 2.625461, 1], [23, 0.2237069, 0.1519773, 2.463154, 1], [24, 0.1912007, 0.1306478, 2.468446, 1]]
[[0, -0.00025774, -0.2785415, 2.919472, 1], [1, 0.0009298698, 0.009994392, 2.950694, 1], [2, 0.001882888, 0.2921057, 2.9689, 1], [3, -0.001364926, 0.4226848, 2.962276, 1], [4, -0.1716006, 0.1841619, 2.952333, 1], [5, -0.2319108, -0.02687882, 2.92837, 1], [6, -0.1541643, -0.1244597, 2.738704, 1], [7, -0.1133248, -0.1480341, 2.677258, 1], [8, 0.1562132, 0.2007256, 2.954757, 1], [9, 0.2304018, -0.004626759, 2.913524, 1], [10, 0.176382, -0.009280227, 2.674307, 1], [11, 0.1999281, -0.01180622, 2.614751, 1], [12, -0.08972698, -0.2780521, 2.880593, 1], [13, -0.1283664, -0.2516167, 2.55618, 1], [14, -0.1250541, -0.6068762, 2.640855, 1], [15, -0.1234431, -0.6587556, 2.502878, 1], [16, 0.08930653, -0.2714134, 2.884375, 1], [17, 0.1898408, -0.2745233, 2.574258, 1], [18, 0.1339946, -0.6221756, 2.669666, 1], [19, 0.1321714, -0.6739474, 2.531719, 1], [20, 0.001675897, 0.2224552, 2.966719, 1], [21, -0.1036373, -0.1860175, 2.604051, 1], [22, -0.1622102, -0.1411354, 2.661778, 1], [23, 0.1958674, 0.01365181, 2.562027, 1], [24, 0.160642, -0.0288123, 2.613143, 1]]
[[0, -0.0002618391, -0.2783827, 2.919431, 1], [1, 0.0008492944, 0.01012915, 2.950705, 1], [2, 0.001714745, 0.2922125, 2.968972, 1], [3, -0.001517752, 0.4226742, 2.96224, 1], [4, -0.1716546, 0.1841436, 2.952436, 1], [5, -0.2322136, -0.02683172, 2.928749, 1], [6, -0.1554312, -0.124087, 2.7385, 1], [7, -0.112945, -0.1468962, 2.679883, 1], [8, 0.1578315, 0.2000731, 2.95545, 1], [9, 0.218176, -0.01049034, 2.920848, 1], [10, 0.1813364, -0.04043727, 2.629377, 1], [11, 0.2034581, -0.03081863, 2.614305, 1], [12, -0.08971972, -0.2778036, 2.880589, 1], [13, -0.1284367, -0.2508546, 2.556228, 1], [14, -0.1233637, -0.6061525, 2.640725, 1], [15, -0.1215238, -0.6580433, 2.502748, 1], [16, 0.08929313, -0.2713565, 2.884321, 1], [17, 0.1898678, -0.2745876, 2.574222, 1], [18, 0.1340656, -0.6222693, 2.669558, 1], [19, 0.1324926, -0.6740425, 2.531614, 1], [20, 0.001531048, 0.2225713, 2.966775, 1], [21, -0.1042628, -0.1861571, 2.609284, 1], [22, -0.1588857, -0.1413869, 2.652872, 1], [23, 0.2310444, -0.0107861, 2.565512, 1], [24, 0.1653374, -0.0411211, 2.603417, 1]]
[[0, -0.0002766416, -0.2782441, 2.919434, 1], [1, 0.0008635771, 0.01024452, 2.950787, 1], [2, 0.001784936, 0.2923009, 2.969176, 1], [3, -0.001468893, 0.422806, 2.962386, 1], [4, -0.1716134, 0.1841497, 2.952527, 1], [5, -0.232218, -0.02681051, 2.928778, 1], [6, -0.1556379, -0.1240746, 2.738449, 1], [7, -0.113911, -0.1482792, 2.677023, 1], [8, 0.15887, 0.1996617, 2.956251, 1], [9, 0.2134388, -0.01262315, 2.92324, 1], [10, 0.1493691, -0.1508467, 2.750459, 1], [11, 0.2008048, -0.05208903, 2.613667, 1], [12, -0.08970901, -0.2774978, 2.880502, 1], [13, -0.1286898, -0.2509708, 2.556142, 1], [14, -0.1227625, -0.6059929, 2.641569, 1], [15, -0.120656, -0.6578926, 2.503596, 1], [16, 0.08926591, -0.2713273, 2.884365, 1], [17, 0.1897576, -0.2742549, 2.574229, 1], [18, 0.1329854, -0.6206319, 2.67311, 1], [19, 0.1317036, -0.6724402, 2.535164, 1], [20, 0.001582422, 0.222669, 2.966942, 1], [21, -0.1076605, -0.1859655, 2.605205, 1], [22, -0.1650893, -0.1327329, 2.674055, 1], [23, 0.2166223, -0.03518193, 2.560017, 1], [24, 0.1666127, -0.05834717, 2.5956, 1]]
[[0, -0.0003093712, -0.2781513, 2.919454, 1], [1, 0.0009054235, 0.01028628, 2.950778, 1], [2, 0.002016241, 0.2922988, 2.969099, 1], [3, -0.001436757, 0.4229528, 2.962397, 1], [4, -0.1715525, 0.1842526, 2.952526, 1], [5, -0.2313696, -0.0269247, 2.928309, 1], [6, -0.1657438, -0.1265551, 2.735039, 1], [7, -0.1244406, -0.1605259, 2.645919, 1], [8, 0.1599209, 0.1990165, 2.956586, 1], [9, 0.1932231, -0.01673751, 2.913187, 1], [10, 0.1474713, -0.1577917, 2.742443, 1], [11, 0.2050178, -0.0651643, 2.607824, 1], [12, -0.08973072, -0.2772262, 2.880426, 1], [13, -0.1288133, -0.2513304, 2.55603, 1], [14, -0.1233436, -0.6070086, 2.639142, 1], [15, -0.1210588, -0.6588845, 2.501173, 1], [16, 0.08920462, -0.2713322, 2.88446, 1], [17, 0.1897295, -0.2742349, 2.574336, 1], [18, 0.1314819, -0.6202753, 2.673512, 1], [19, 0.1303894, -0.672085, 2.535563, 1], [20, 0.001743807, 0.2226868, 2.966891, 1], [21, -0.1099721, -0.1993078, 2.589567, 1], [22, -0.1611959, -0.1750413, 2.615, 1], [23, 0.2369942, -0.06090566, 2.567173, 1], [24, 0.1691349, -0.07340882, 2.588643, 1]]
[[0, -0.0003260803, -0.2780247, 2.919462, 1], [1, 0.0009791766, 0.01037275, 2.950758, 1], [2, 0.00226925, 0.2923512, 2.969023, 1], [3, -0.001297442, 0.4229702, 2.96253, 1], [4, -0.1714788, 0.1843931, 2.952525, 1], [5, -0.2313253, -0.02677676, 2.928312, 1], [6, -0.1654047, -0.1270771, 2.73551, 1], [7, -0.1248455, -0.1598552, 2.645868, 1], [8, 0.1602658, 0.1989456, 2.95674, 1], [9, 0.1553718, -0.05101677, 2.89228, 1], [10, 0.150288, -0.1831178, 2.708332, 1], [11, 0.2040197, -0.09257527, 2.620442, 1], [12, -0.08971602, -0.2768821, 2.880282, 1], [13, -0.1291308, -0.2516311, 2.555882, 1], [14, -0.1242628, -0.6072827, 2.63911, 1], [15, -0.1218967, -0.6591526, 2.501142, 1], [16, 0.08916191, -0.2713175, 2.884556, 1], [17, 0.1898002, -0.2746114, 2.574481, 1], [18, 0.1318673, -0.6208457, 2.673221, 1], [19, 0.1308386, -0.672645, 2.535273, 1], [20, 0.0019372, 0.222752, 2.966835, 1], [21, -0.1127597, -0.200698, 2.581213, 1], [22, -0.1677337, -0.1761267, 2.627143, 1], [23, 0.218104, -0.07988605, 2.577679, 1], [24, 0.1974688, -0.1591772, 2.603333, 1]]
[[0, -0.0003101093, -0.277951, 2.919463, 1], [1, 0.0008975004, 0.01042778, 2.950738, 1], [2, 0.001932869, 0.2923651, 2.968944, 1], [3, -0.0009264989, 0.4231409, 2.962536, 1], [4, -0.1714943, 0.1844089, 2.952524, 1], [5, -0.2283304, -0.02752709, 2.925967, 1], [6, -0.1644086, -0.1284604, 2.732817, 1], [7, -0.1230386, -0.1613756, 2.644539, 1], [8, 0.1608954, 0.1989609, 2.957181, 1], [9, 0.1569252, -0.04433503, 2.898356, 1], [10, 0.1521692, -0.1757304, 2.713853, 1], [11, 0.1824564, -0.1377502, 2.638272, 1], [12, -0.08966473, -0.2767071, 2.880205, 1], [13, -0.1289651, -0.2515968, 2.555778, 1], [14, -0.123025, -0.607164, 2.63926, 1], [15, -0.1205238, -0.6590326, 2.501291, 1], [16, 0.08915919, -0.2713113, 2.8846, 1], [17, 0.1896962, -0.2745923, 2.574488, 1], [18, 0.1319367, -0.6208395, 2.673274, 1], [19, 0.1310589, -0.672636, 2.535325, 1], [20, 0.001686652, 0.2227841, 2.966776, 1], [21, -0.1111854, -0.2024748, 2.583513, 1], [22, -0.1669347, -0.175244, 2.619741, 1], [23, 0.2185725, -0.09978577, 2.562757, 1], [24, 0.1851704, -0.09935109, 2.56, 1]]
[[0, -0.0003129383, -0.277858, 2.919487, 1], [1, 0.0007892195, 0.01051437, 2.950676, 1], [2, 0.00158508, 0.2924264, 2.968679, 1], [3, -0.0009363477, 0.4231603, 2.962563, 1], [4, -0.1714824, 0.1844541, 2.952524, 1], [5, -0.229035, -0.02732141, 2.926921, 1], [6, -0.1587479, -0.1292743, 2.736649, 1], [7, -0.1184854, -0.145042, 2.68084, 1], [8, 0.1612822, 0.1989487, 2.957285, 1], [9, 0.1675118, -0.03016749, 2.90312, 1], [10, 0.1434162, -0.1672243, 2.724557, 1], [11, 0.1754809, -0.1611406, 2.644285, 1], [12, -0.08964352, -0.2765228, 2.880187, 1], [13, -0.1290206, -0.2521408, 2.555717, 1], [14, -0.1226695, -0.6081416, 2.637598, 1], [15, -0.1201303, -0.6599836, 2.499626, 1], [16, 0.08913821, -0.2712983, 2.884657, 1], [17, 0.1898199, -0.2741892, 2.574589, 1], [18, 0.1322795, -0.6209391, 2.671962, 1], [19, 0.1314384, -0.6727213, 2.534009, 1], [20, 0.001414033, 0.222858, 2.966578, 1], [21, -0.1124563, -0.1777596, 2.608987, 1], [22, -0.1618991, -0.1456311, 2.65696, 1], [23, 0.2329658, -0.1356786, 2.548992, 1], [24, 0.1283996, -0.2122831, 2.605867, 1]]
[[0, -0.0003111599, -0.2778283, 2.919473, 1], [1, 0.0008468644, 0.01055639, 2.950603, 1], [2, 0.001790141, 0.2924524, 2.968487, 1], [3, -0.000927239, 0.4231262, 2.962564, 1], [4, -0.1714822, 0.1844954, 2.952438, 1], [5, -0.229154, -0.02725883, 2.927161, 1], [6, -0.1583087, -0.1285073, 2.736709, 1], [7, -0.1179397, -0.1453978, 2.679343, 1], [8, 0.1617046, 0.198926, 2.957204, 1], [9, 0.1679904, -0.03022974, 2.902197, 1], [10, 0.1388743, -0.16586, 2.723258, 1], [11, 0.1771921, -0.1675533, 2.63888, 1], [12, -0.08961683, -0.2763993, 2.880079, 1], [13, -0.1289437, -0.2519181, 2.555608, 1], [14, -0.1237448, -0.6080673, 2.63701, 1], [15, -0.1211839, -0.659903, 2.499036, 1], [16, 0.08912695, -0.2713159, 2.884681, 1], [17, 0.1883125, -0.2669534, 2.574018, 1], [18, 0.1321284, -0.6121151, 2.676907, 1], [19, 0.131298, -0.6640161, 2.538923, 1], [20, 0.001570945, 0.2228908, 2.966421, 1], [21, -0.1098844, -0.1817372, 2.608098, 1], [22, -0.1581013, -0.1648958, 2.619857, 1], [23, 0.2333655, -0.1498124, 2.553488, 1], [24, 0.1213635, -0.2194244, 2.604389, 1]]
[[0, -0.0003262633, -0.2777378, 2.919507, 1], [1, 0.0007405322, 0.0106124, 2.950657, 1], [2, 0.001509876, 0.292438, 2.968605, 1], [3, -0.0009259123, 0.423001, 2.96268, 1], [4, -0.1710105, 0.1860599, 2.948449, 1], [5, -0.2290253, -0.02572394, 2.927828, 1], [6, -0.1590439, -0.1277084, 2.737454, 1], [7, -0.1178808, -0.1471353, 2.678514, 1], [8, 0.1623394, 0.1987296, 2.957586, 1], [9, 0.1699821, -0.03153237, 2.899603, 1], [10, 0.1380649, -0.1673949, 2.721347, 1], [11, 0.1762318, -0.1771138, 2.634532, 1], [12, -0.08961274, -0.2761477, 2.880054, 1], [13, -0.1287801, -0.2513866, 2.555583, 1], [14, -0.1205788, -0.6070722, 2.638502, 1], [15, -0.1164369, -0.6589169, 2.500546, 1], [16, 0.08908548, -0.2713336, 2.884784, 1], [17, 0.1887805, -0.2665184, 2.574306, 1], [18, 0.1321618, -0.6117228, 2.676878, 1], [19, 0.1329548, -0.663621, 2.538916, 1], [20, 0.001344131, 0.2229, 2.966518, 1], [21, -0.1122337, -0.18399, 2.609348, 1], [22, -0.1685268, -0.1342491, 2.681438, 1], [23, 0.2265004, -0.1603028, 2.554487, 1], [24, 0.2292029, -0.2383996, 2.6342, 1]]
[[0, -0.0003332224, -0.2776865, 2.919503, 1], [1, 0.0007684277, 0.01064333, 2.950608, 1], [2, 0.001639793, 0.2924276, 2.968445, 1], [3, -0.0009504657, 0.4229859, 2.962678, 1], [4, -0.1712239, 0.185912, 2.948842, 1], [5, -0.2293281, -0.02584593, 2.928296, 1], [6, -0.1631351, -0.1377366, 2.742414, 1], [7, -0.117769, -0.154367, 2.666966, 1], [8, 0.1624625, 0.1986612, 2.957628, 1], [9, 0.1716033, -0.03050099, 2.898993, 1], [10, 0.1373308, -0.1671497, 2.721825, 1], [11, 0.1786284, -0.1780712, 2.629597, 1], [12, -0.08960625, -0.2760598, 2.880051, 1], [13, -0.1285597, -0.2509426, 2.555578, 1], [14, -0.120803, -0.6067957, 2.637934, 1], [15, -0.1167849, -0.6586386, 2.499972, 1], [16, 0.08907533, -0.2713318, 2.884785, 1], [17, 0.1887445, -0.2569483, 2.574528, 1], [18, 0.1320632, -0.6032155, 2.674104, 1], [19, 0.1327273, -0.6552088, 2.536114, 1], [20, 0.001438668, 0.2229046, 2.966394, 1], [21, -0.1058917, -0.1944744, 2.603456, 1], [22, -0.1656293, -0.1811601, 2.612583, 1], [23, 0.2203074, -0.1818494, 2.563769, 1], [24, 0.229313, -0.2370585, 2.629948, 1]]
